#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 7915, 1,    -0.14, 3,   boost,   30.07,  98888.00,  204.87,   24.85,   44.55, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,    -0.13, 3,   boost,   31.63,  98891.00,  204.61,   24.59,   45.17, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,    -0.12, 3,   boost,   33.24,  98883.00,  205.29,   25.27,   45.79, 24.3, 8.84, 0.00, 8.82
6, 7915, 1,    -0.11, 3,   boost,   34.90,  98868.00,  206.56,   26.54,   46.42, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,    -0.10, 3,   boost,   36.61,  98862.00,  207.07,   27.05,   47.05, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,    -0.09, 3,   boost,   38.37,  98850.00,  208.09,   28.07,   47.69, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,    -0.08, 3,   boost,   40.17,  98837.00,  209.20,   29.18,   48.34, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,    -0.07, 3,   boost,   42.01,  98816.00,  210.98,   30.96,   48.99, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,    -0.06, 3,   boost,   43.88,  98813.00,  211.24,   31.22,   49.65, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,    -0.05, 3,   boost,   45.78,  98800.00,  212.34,   32.32,   50.31, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,    -0.04, 3,   boost,   47.70,  98790.00,  213.19,   33.17,   50.99, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,    -0.03, 3,   boost,   49.63,  98782.00,  213.87,   33.85,   51.66, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,    -0.02, 3,   boost,   51.56,  98777.00,  214.29,   34.27,   52.35, 24.3, 8.87, 0.00, 8.84
6, 7915, 1,    -0.01, 3,   boost,   53.49,  98773.00,  214.63,   34.61,   53.04, 24.3, 8.84, 0.00, 8.82
6, 7915, 1,     0.00, 3,   boost,   55.41,  98769.00,  214.97,   34.95,   53.73, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,     0.00, 3,   boost,   55.41,  98769.00,  214.97,   34.95,   53.73, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,     0.00, 3,   boost,   55.41,  98769.00,  214.97,   34.95,   53.73, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,     0.00, 3,   boost,   55.41,  98769.00,  214.97,   34.95,   53.73, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,     0.00, 3,   boost,   55.41,  98769.00,  214.97,   34.95,   53.73, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,     0.00, 3,   boost,   55.41,  98769.00,  214.97,   34.95,   53.73, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,     0.00, 3,   boost,   55.41,  98769.00,  214.97,   34.95,   53.73, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,     0.00, 3,   boost,   55.41,  98769.00,  214.97,   34.95,   53.73, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,     0.00, 3,   boost,   55.41,  98769.00,  214.97,   34.95,   53.73, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,     0.00, 3,   boost,   55.41,  98769.00,  214.97,   34.95,   53.73, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,     0.00, 3,   boost,   55.41,  98769.00,  214.97,   34.95,   53.73, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,     0.00, 3,   boost,   55.41,  98769.00,  214.97,   34.95,   53.73, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,     0.00, 3,   boost,   55.41,  98769.00,  214.97,   34.95,   53.73, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,     0.00, 3,   boost,   55.41,  98769.00,  214.97,   34.95,   53.73, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,     0.00, 3,   boost,   55.41,  98769.00,  214.97,   34.95,   53.73, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,     0.00, 3,   boost,   55.41,  98769.00,  214.97,   34.95,   53.73, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,     0.00, 3,   boost,   55.41,  98769.00,  214.97,   34.95,   53.73, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,     0.01, 3,   boost,   57.30,  98754.00,  216.25,   36.23,   54.43, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,     0.02, 3,   boost,   59.15,  98742.00,  217.27,   37.25,   55.14, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,     0.03, 3,   boost,   60.97,  98749.00,  216.67,   36.65,   55.85, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,     0.04, 3,   boost,   62.73,  98744.00,  217.10,   37.08,   56.57, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,     0.05, 3,   boost,   64.43,  98743.00,  217.18,   37.16,   57.29, 24.3, 8.87, 0.00, 8.82
6, 7915, 1,     0.06, 3,   boost,   66.06,  98730.00,  218.29,   38.27,   58.02, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,     0.07, 3,   boost,   67.62,  98716.00,  219.48,   39.46,   58.75, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,     0.08, 3,   boost,   69.08,  98711.00,  219.90,   39.88,   59.49, 24.3, 8.87, 0.00, 8.82
6, 7915, 1,     0.09, 3,   boost,   70.45,  98705.00,  220.41,   40.39,   60.24, 24.3, 8.88, 0.00, 8.82
6, 7915, 1,     0.10, 3,   boost,   71.73,  98703.00,  220.58,   40.56,   60.99, 24.3, 8.82, 0.00, 8.81
6, 7915, 1,     0.11, 3,   boost,   72.90,  98684.00,  222.20,   42.18,   61.74, 24.3, 8.81, 0.00, 8.81
6, 7915, 1,     0.12, 3,   boost,   73.97,  98684.00,  222.20,   42.18,   62.50, 24.3, 8.85, 0.00, 8.84
6, 7915, 1,     0.13, 3,   boost,   74.94,  98672.00,  223.22,   43.20,   63.26, 24.3, 8.87, 0.00, 8.82
6, 7915, 1,     0.14, 3,   boost,   75.79,  98661.00,  224.16,   44.14,   64.03, 24.2, 8.84, 0.00, 8.82
6, 7915, 1,     0.15, 3,   boost,   76.55,  98649.00,  225.18,   45.16,   64.81, 24.2, 8.88, 0.00, 8.79
6, 7915, 1,     0.16, 3,   boost,   77.20,  98638.00,  226.11,   46.09,   65.58, 24.2, 8.87, 0.00, 8.82
6, 7915, 1,     0.17, 3,   boost,   77.76,  98621.00,  227.56,   47.54,   66.37, 24.2, 8.90, 0.00, 8.82
6, 7915, 1,     0.18, 3,   boost,   78.23,  98613.00,  228.24,   48.22,   67.15, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     0.19, 3,   boost,   78.62,  98595.00,  229.77,   49.75,   67.94, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     0.20, 3,   boost,   78.92,  98588.00,  230.37,   50.35,   68.73, 24.2, 8.87, 0.00, 8.84
6, 7915, 1,     0.21, 3,   boost,   79.16,  98583.00,  230.79,   50.77,   69.53, 24.2, 8.88, 0.00, 8.81
6, 7915, 1,     0.22, 3,   boost,   79.34,  98560.00,  232.75,   52.73,   70.33, 24.2, 8.84, 0.00, 8.78
6, 7915, 1,     0.23, 3,   boost,   79.47,  98560.00,  232.75,   52.73,   71.14, 24.2, 8.87, 0.00, 8.82
6, 7915, 1,     0.24, 3,   boost,   79.55,  98546.00,  233.94,   53.92,   71.94, 24.2, 8.87, 0.00, 8.85
6, 7915, 1,     0.25, 3,   boost,   79.59,  98534.00,  234.96,   54.94,   72.75, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     0.26, 3,   boost,   79.61,  98528.00,  235.47,   55.45,   73.57, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     0.27, 3,   boost,   79.61,  98508.00,  237.18,   57.16,   74.38, 24.2, 8.87, 0.00, 8.81
6, 7915, 1,     0.28, 3,   boost,   79.59,  98492.00,  238.54,   58.52,   75.20, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     0.29, 3,   boost,   79.57,  98485.00,  239.14,   59.12,   76.02, 24.2, 8.85, 0.00, 8.82
6, 7915, 1,     0.30, 3,   boost,   79.54,  98467.00,  240.67,   60.65,   76.84, 24.2, 8.87, 0.00, 8.82
6, 7915, 1,     0.31, 3,   boost,   79.51,  98454.00,  241.78,   61.76,   77.67, 24.2, 8.84, 0.00, 8.82
6, 7915, 1,     0.32, 3,   boost,   79.49,  98436.00,  243.31,   63.29,   78.49, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     0.33, 3,   boost,   79.47,  98426.00,  244.16,   64.14,   79.32, 24.2, 8.85, 0.00, 8.78
6, 7915, 1,     0.34, 3,   boost,   79.46,  98426.00,  244.16,   64.14,   80.15, 24.2, 8.84, 0.00, 8.84
6, 7915, 1,     0.35, 3,   boost,   79.45,  98415.00,  245.10,   65.08,   80.98, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     0.36, 3,   boost,   79.45,  98392.00,  247.06,   67.04,   81.81, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     0.37, 3,   boost,   79.43,  98373.00,  248.68,   68.66,   82.64, 24.2, 8.87, 0.00, 8.82
6, 7915, 1,     0.38, 3,   boost,   79.39,  98360.00,  249.79,   69.77,   83.47, 24.2, 8.85, 0.00, 8.82
6, 7915, 1,     0.39, 3,   boost,   79.32,  98352.00,  250.47,   70.45,   84.30, 24.2, 8.90, 0.00, 8.82
6, 7915, 1,     0.40, 3,   boost,   79.24,  98333.00,  252.09,   72.07,   85.13, 24.2, 8.87, 0.00, 8.85
6, 7915, 1,     0.41, 3,   boost,   79.13,  98334.00,  252.01,   71.99,   85.96, 24.2, 8.85, 0.00, 8.82
6, 7915, 1,     0.42, 3,   boost,   79.00,  98323.00,  252.95,   72.93,   86.79, 24.2, 8.85, 0.00, 8.84
6, 7915, 1,     0.43, 3,   boost,   78.85,  98301.00,  254.82,   74.80,   87.62, 24.2, 8.87, 0.00, 8.81
6, 7915, 1,     0.44, 3,   boost,   78.68,  98290.00,  255.76,   75.74,   88.44, 24.2, 8.85, 0.00, 8.78
6, 7915, 1,     0.45, 3,   boost,   78.48,  98290.00,  255.76,   75.74,   89.27, 24.2, 8.79, 0.00, 8.82
6, 7915, 1,     0.46, 3,   boost,   78.27,  98281.00,  256.53,   76.51,   90.09, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     0.47, 3,   boost,   78.03,  98260.00,  258.32,   78.30,   90.91, 24.2, 8.90, 0.00, 8.84
6, 7915, 1,     0.48, 3,   boost,   77.77,  98239.00,  260.11,   80.09,   91.73, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     0.49, 3,   boost,   77.48,  98225.00,  261.31,   81.29,   92.55, 24.2, 8.87, 0.00, 8.82
6, 7915, 1,     0.50, 3,   boost,   77.18,  98217.00,  261.99,   81.97,   93.37, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     0.51, 3,   boost,   76.85,  98193.00,  264.04,   84.02,   94.18, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     0.52, 3,   boost,   76.50,  98174.00,  265.66,   85.64,   94.99, 24.2, 8.84, 0.00, 8.81
6, 7915, 1,     0.53, 3,   boost,   76.12,  98156.00,  267.20,   87.18,   95.79, 24.2, 8.90, 0.00, 8.81
6, 7915, 1,     0.54, 3,   boost,   75.73,  98143.00,  268.31,   88.29,   96.59, 24.2, 8.87, 0.00, 8.85
6, 7915, 1,     0.55, 3,   boost,   75.31,  98126.00,  269.76,   89.74,   97.39, 24.2, 8.85, 0.00, 8.79
6, 7915, 1,     0.56, 3,   boost,   74.87,  98126.00,  269.76,   89.74,   98.18, 24.2, 8.82, 0.00, 8.84
6, 7915, 1,     0.57, 3,   boost,   74.41,  98099.00,  272.07,   92.05,   98.97, 24.2, 8.87, 0.00, 8.81
6, 7915, 1,     0.58, 3,   boost,   73.93,  98084.00,  273.35,   93.33,   99.75, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     0.59, 3,   boost,   73.42,  98059.00,  275.49,   95.47,  100.53, 24.2, 8.82, 0.00, 8.82
6, 7915, 1,     0.60, 3,   boost,   72.89,  98052.00,  276.09,   96.07,  101.30, 24.2, 8.87, 0.00, 8.82
6, 7915, 1,     0.61, 3,   boost,   72.35,  98047.00,  276.51,   96.49,  102.07, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     0.62, 3,   boost,   71.78,  98028.00,  278.14,   98.12,  102.83, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     0.63, 3,   boost,   71.19,  98022.00,  278.65,   98.63,  103.59, 24.2, 8.90, 0.00, 8.82
6, 7915, 1,     0.64, 3,   boost,   70.58,  98004.00,  280.19,  100.17,  104.33, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     0.65, 3,   boost,   69.95,  97994.00,  281.05,  101.03,  105.07, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     0.66, 3,   boost,   69.31,  97986.00,  281.73,  101.71,  105.81, 24.2, 8.85, 0.00, 8.78
6, 7915, 1,     0.67, 3,   boost,   68.64,  97986.00,  281.73,  101.71,  106.54, 24.2, 8.84, 0.00, 8.82
6, 7915, 1,     0.68, 3,   boost,   67.95,  97953.00,  284.55,  104.53,  107.26, 24.2, 8.87, 0.00, 8.82
6, 7915, 1,     0.69, 3,   boost,   67.25,  97942.00,  285.49,  105.47,  107.97, 24.2, 8.87, 0.00, 8.84
6, 7915, 1,     0.70, 3,   boost,   66.53,  97923.00,  287.12,  107.10,  108.68, 24.2, 8.82, 0.00, 8.82
6, 7915, 1,     0.71, 3,   boost,   65.79,  97905.00,  288.66,  108.64,  109.37, 24.2, 8.87, 0.00, 8.79
6, 7915, 1,     0.72, 3,   boost,   65.03,  97896.00,  289.43,  109.41,  110.06, 24.2, 8.87, 0.00, 8.84
6, 7915, 1,     0.73, 3,   boost,   64.26,  97872.00,  291.48,  111.46,  110.74, 24.2, 8.84, 0.00, 8.82
6, 7915, 1,     0.74, 3,   boost,   63.47,  97856.00,  292.85,  112.83,  111.41, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     0.75, 3,   boost,   62.66,  97837.00,  294.48,  114.46,  112.08, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     0.76, 3,   boost,   61.84,  97823.00,  295.68,  115.66,  112.73, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     0.77, 3,   boost,   61.01,  97802.00,  297.48,  117.46,  113.38, 24.2, 8.84, 0.00, 8.79
6, 7915, 1,     0.78, 3,   boost,   60.16,  97802.00,  297.48,  117.46,  114.01, 24.2, 8.84, 0.00, 8.84
6, 7915, 1,     0.79, 3,   boost,   59.30,  97772.00,  300.05,  120.03,  114.64, 24.2, 8.87, 0.00, 8.82
6, 7915, 1,     0.80, 3,   boost,   58.43,  97757.00,  301.33,  121.31,  115.25, 24.2, 8.84, 0.00, 8.84
6, 7915, 1,     0.81, 3,   boost,   57.54,  97747.00,  302.19,  122.17,  115.86, 24.2, 8.87, 0.00, 8.82
6, 7915, 1,     0.82, 3,   boost,   56.64,  97727.00,  303.91,  123.89,  116.45, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     0.83, 3,   boost,   55.74,  97713.00,  305.11,  125.09,  117.04, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     0.84, 3,   boost,   54.82,  97700.00,  306.22,  126.20,  117.62, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     0.85, 3,   boost,   53.89,  97686.00,  307.42,  127.40,  118.18, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     0.86, 3,   boost,   52.95,  97673.00,  308.54,  128.52,  118.74, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     0.87, 3,   boost,   52.01,  97655.00,  310.08,  130.06,  119.28, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     0.88, 3,   boost,   51.06,  97645.00,  310.94,  130.92,  119.81, 24.2, 8.84, 0.00, 8.79
6, 7915, 1,     0.89, 3,   boost,   50.10,  97645.00,  310.94,  130.92,  120.33, 24.2, 8.85, 0.00, 8.84
6, 7915, 1,     0.90, 3,   boost,   49.14,  97615.00,  313.51,  133.49,  120.84, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     0.91, 3,   boost,   48.17,  97583.00,  316.26,  136.24,  121.35, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     0.92, 3,   boost,   47.19,  97566.00,  317.72,  137.70,  121.83, 24.2, 8.87, 0.00, 8.82
6, 7915, 1,     0.93, 3,   boost,   46.21,  97554.00,  318.75,  138.73,  122.31, 24.2, 8.88, 0.00, 8.81
6, 7915, 1,     0.94, 3,   boost,   45.23,  97530.00,  320.81,  140.79,  122.78, 24.2, 8.87, 0.00, 8.84
6, 7915, 1,     0.95, 3,   boost,   44.25,  97504.00,  323.04,  143.02,  123.24, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     0.96, 3,   boost,   43.27,  97487.00,  324.50,  144.48,  123.68, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     0.97, 3,   boost,   42.28,  97477.00,  325.36,  145.34,  124.12, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     0.98, 3,   boost,   41.30,  97472.00,  325.79,  145.77,  124.54, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     0.99, 3,   boost,   40.31,  97492.00,  324.07,  144.05,  124.95, 24.2, 8.85, 0.00, 8.78
6, 7915, 1,     1.00, 3,   boost,   39.33,  97492.00,  324.07,  144.05,  125.35, 24.2, 8.85, 0.00, 8.84
6, 7915, 1,     1.01, 3,   boost,   38.34,  97516.00,  322.01,  141.99,  125.74, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     1.02, 3,   boost,   37.37,  97561.00,  318.14,  138.12,  126.12, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     1.03, 3,   boost,   36.39,  97598.00,  314.97,  134.95,  126.48, 24.2, 8.87, 0.00, 8.82
6, 7915, 1,     1.04, 3,   boost,   35.42,  97601.00,  314.71,  134.69,  126.84, 24.2, 8.87, 0.00, 8.82
6, 7915, 1,     1.05, 3,   boost,   34.45,  97584.00,  316.17,  136.15,  127.18, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     1.06, 3,   boost,   33.49,  97558.00,  318.40,  138.38,  127.52, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     1.07, 3,   boost,   32.53,  97527.00,  321.06,  141.04,  127.84, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     1.08, 3,   boost,   31.58,  97500.00,  323.38,  143.36,  128.15, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     1.09, 3,   boost,   30.64,  97465.00,  326.39,  146.37,  128.45, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     1.10, 3,   boost,   29.71,  97432.00,  329.22,  149.20,  128.74, 24.2, 8.84, 0.00, 8.78
6, 7915, 1,     1.11, 3,   boost,   28.78,  97432.00,  329.22,  149.20,  129.03, 24.2, 8.85, 0.00, 8.84
6, 7915, 1,     1.12, 3,   boost,   27.86,  97393.00,  332.57,  152.55,  129.30, 24.2, 8.87, 0.00, 8.82
6, 7915, 1,     1.13, 3,   boost,   26.96,  97351.00,  336.19,  156.17,  129.56, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     1.14, 3,   boost,   26.06,  97328.00,  338.16,  158.14,  129.81, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     1.15, 3,   boost,   25.17,  97303.00,  340.31,  160.29,  130.05, 24.2, 8.87, 0.00, 8.82
6, 7915, 1,     1.16, 3,   boost,   24.30,  97281.00,  342.21,  162.19,  130.28, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     1.17, 3,   boost,   23.43,  97262.00,  343.84,  163.82,  130.50, 24.2, 8.84, 0.00, 8.84
6, 7915, 1,     1.18, 3,   boost,   22.58,  97245.00,  345.30,  165.28,  130.71, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     1.19, 3,   boost,   21.74,  97222.00,  347.28,  167.26,  130.91, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     1.20, 3,   boost,   20.91,  97204.00,  348.83,  168.81,  131.10, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     1.21, 3,   boost,   20.10,  97173.00,  351.50,  171.48,  131.29, 24.2, 8.85, 0.00, 8.79
6, 7915, 1,     1.22, 3,   boost,   19.30,  97173.00,  351.50,  171.48,  131.46, 24.2, 8.85, 0.00, 8.84
6, 7915, 1,     1.23, 3,   boost,   18.51,  97149.00,  353.57,  173.55,  131.63, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     1.24, 3,   boost,   17.74,  97109.00,  357.01,  176.99,  131.79, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,     1.25, 3,   boost,   16.99,  97088.00,  358.82,  178.80,  131.94, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     1.26, 3,   boost,   16.24,  97061.00,  361.15,  181.13,  132.08, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     1.27, 3,   boost,   15.52,  97037.00,  363.22,  183.20,  132.21, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     1.28, 3,   boost,   14.81,  97014.00,  365.20,  185.18,  132.34, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     1.29, 3,   boost,   14.11,  96993.00,  367.01,  186.99,  132.46, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     1.30, 3,   boost,   13.43,  96969.00,  369.08,  189.06,  132.57, 24.2, 8.90, 0.00, 8.82
6, 7915, 1,     1.31, 3,   boost,   12.77,  96951.00,  370.64,  190.62,  132.67, 24.2, 8.87, 0.00, 8.82
6, 7915, 1,     1.32, 3,   boost,   12.12,  96936.00,  371.93,  191.91,  132.77, 24.2, 8.85, 0.00, 8.78
6, 7915, 1,     1.33, 3,   boost,   11.49,  96936.00,  371.93,  191.91,  132.86, 24.2, 8.84, 0.00, 8.82
6, 7915, 1,     1.34, 3,   boost,   10.88,  96909.00,  374.26,  194.24,  132.94, 24.2, 8.87, 0.00, 8.84
6, 7915, 1,     1.35, 3,   boost,   10.28,  96883.00,  376.50,  196.48,  133.02, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,     1.36, 3,   boost,    9.70,  96874.00,  377.28,  197.26,  133.09, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,     1.37, 3,   boost,    9.13,  96847.00,  379.61,  199.59,  133.16, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,     1.38, 3,   boost,    8.58,  96828.00,  381.25,  201.23,  133.22, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     1.39, 3,   boost,    8.05,  96811.00,  382.72,  202.70,  133.28, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     1.40, 3,   boost,    7.53,  96799.00,  383.76,  203.74,  133.33, 24.2, 8.87, 0.00, 8.82
6, 7915, 1,     1.41, 3,   boost,    7.03,  96781.00,  385.31,  205.29,  133.37, 24.2, 8.90, 0.00, 8.82
6, 7915, 1,     1.42, 3,   boost,    6.55,  96765.00,  386.69,  206.67,  133.41, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     1.43, 3,   boost,    6.08,  96750.00,  387.99,  207.97,  133.45, 24.2, 8.85, 0.00, 8.79
6, 7915, 1,     1.44, 3,   boost,    5.63,  96750.00,  387.99,  207.97,  133.48, 24.2, 8.85, 0.00, 8.84
6, 7915, 1,     1.45, 3,   boost,    5.19,  96729.00,  389.81,  209.79,  133.51, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     1.46, 3,   boost,    4.77,  96696.00,  392.66,  212.64,  133.53, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,     1.47, 3,   boost,    4.36,  96679.00,  394.13,  214.11,  133.55, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,     1.48, 3,   boost,    3.97,  96665.00,  395.34,  215.32,  133.57, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,     1.49, 3,   boost,    3.59,  96649.00,  396.72,  216.70,  133.58, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,     1.50, 3,   boost,    3.23,  96636.00,  397.85,  217.83,  133.59, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     1.51, 3,   boost,    2.88,  96616.00,  399.58,  219.56,  133.60, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     1.52, 3,   boost,    2.54,  96606.00,  400.44,  220.42,  133.60, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     1.53, 3,   boost,    2.22,  96584.00,  402.35,  222.33,  133.60, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     1.54, 3,   boost,    1.91,  96565.00,  403.99,  223.97,  133.60, 24.2, 8.85, 0.00, 8.79
6, 7915, 1,     1.55, 3,   boost,    1.61,  96565.00,  403.99,  223.97,  133.59, 24.2, 8.85, 0.00, 8.84
6, 7915, 1,     1.56, 3,   boost,    1.32,  96549.00,  405.37,  225.35,  133.59, 24.2, 8.87, 0.00, 8.82
6, 7915, 1,     1.57, 3,   boost,    1.05,  96525.00,  407.45,  227.43,  133.58, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,     1.58, 3,   boost,    0.78,  96503.00,  409.36,  229.34,  133.57, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,     1.59, 3,   boost,    0.53,  96486.00,  410.83,  230.81,  133.56, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,     1.60, 3,   boost,    0.28,  96467.00,  412.48,  232.46,  133.54, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,     1.61, 3,   boost,    0.04,  96457.00,  413.34,  233.32,  133.53, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,     1.62, 3,   boost,   -0.18,  96442.00,  414.64,  234.62,  133.51, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     1.63, 3,   boost,   -0.40,  96424.00,  416.20,  236.18,  133.49, 24.2, 8.88, 0.00, 8.82
6, 7915, 1,     1.64, 3,   boost,   -0.61,  96406.00,  417.76,  237.74,  133.47, 24.2, 8.88, 0.00, 8.84
6, 7915, 1,     1.65, 3,   boost,   -0.82,  96378.00,  420.19,  240.17,  133.45, 24.2, 8.85, 0.00, 8.79
6, 7915, 1,     1.66, 3,   boost,   -1.02,  96378.00,  420.19,  240.17,  133.43, 24.2, 8.85, 0.00, 8.84
6, 7915, 1,     1.67, 3,   boost,   -1.21,  96366.00,  421.23,  241.21,  133.41, 24.2, 8.87, 0.00, 8.82
6, 7915, 1,     1.68, 3,   boost,   -1.39,  96343.00,  423.22,  243.20,  133.39, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,     1.69, 3,   boost,   -1.57,  96330.00,  424.35,  244.33,  133.37, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,     1.70, 3,   boost,   -1.75,  96308.00,  426.26,  246.24,  133.34, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,     1.71, 3,   boost,   -1.92,  96293.00,  427.56,  247.54,  133.32, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,     1.72, 3,   boost,   -2.09,  96276.00,  429.03,  249.01,  133.29, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,     1.73, 3,   boost,   -2.25,  96261.00,  430.33,  250.31,  133.27, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,     1.74, 3,   boost,   -2.41,  96250.00,  431.29,  251.27,  133.24, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,     1.75, 3,   boost,   -2.57,  96231.00,  432.94,  252.92,  133.22, 24.2, 8.87, 0.00, 8.84
6, 7915, 1,     1.76, 3,   boost,   -2.72,  96209.00,  434.85,  254.83,  133.19, 24.2, 8.85, 0.00, 8.78
