#version,serial,flight,call,time,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 10923, 3,N0AHK,    -0.90, -80,   6, 3,   boost,    0.50,  99139.00,  183.58,   -1.19,    0.00, 25.3, 9.01, 0.00, 4.09,   9.91,   0.38,  -0.30,   0.43,   0.12,   0.18,   0.20,   0.21,  -0.09,   1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  38.3982991, -78.0640532,   119.0, 2023, 10, 15, 17, 48, 41,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0, 37,  0,  0,  0,  0,  0,  0,  0, 29,  0, 20,  0,  0,  0,  0,  0,  9,  0,  0, 37,  0, 29, 24, 21,  0,  0, 38,  0,  0, 35, 34
6, 10923, 3,N0AHK,    -0.90, -80,   5, 3,   boost,    0.50,  99139.00,  183.58,   -1.19,    0.00, 25.3, 9.01, 0.00, 4.09,   9.91,   0.38,  -0.30,   0.43,   0.12,   0.18,   0.20,   0.21,  -0.09,   1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  38.3982991, -78.0640532,   119.0, 2023, 10, 15, 17, 48, 41,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0, 37,  0,  0,  0,  0,  0,  0,  0, 29,  0, 20,  0,  0,  0,  0,  0,  9,  0,  0, 37,  0, 29, 24, 21,  0,  0, 38,  0,  0, 35, 34
6, 10923, 3,N0AHK,    -0.47, -79,   6, 3,   boost,    0.50,  99139.00,  183.58,   -1.19,    0.00, 25.3, 9.01, 0.00, 4.09,   9.91,   0.38,  -0.30,   0.43,   0.12,   0.18,   0.20,   0.21,  -0.09,   1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  38.3982991, -78.0640532,   119.0, 2023, 10, 15, 17, 48, 41,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0, 37,  0,  0,  0,  0,  0,  0,  0, 29,  0, 20,  0,  0,  0,  0,  0,  9,  0,  0, 37,  0, 29, 24, 21,  0,  0, 38,  0,  0, 35, 34
6, 10923, 3,N0AHK,    -0.44, -79,   8, 3,   boost,    0.50,  99139.00,  183.58,   -1.19,    0.00, 25.3, 9.01, 0.00, 4.09,   9.91,   0.38,  -0.30,   0.43,   0.12,   0.18,   0.20,   0.21,  -0.09,   1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  38.3982991, -78.0640532,   119.0, 2023, 10, 15, 17, 48, 41,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0, 37,  0,  0,  0,  0,  0,  0,  0, 29,  0, 20,  0,  0,  0,  0,  0,  9,  0,  0, 37,  0, 29, 24, 21,  0,  0, 38,  0,  0, 35, 34
6, 10923, 3,N0AHK,    -0.03, -73,   5, 3,   boost,   97.06,  99105.00,  186.46,    1.69,   21.45, 25.3, 9.01, 0.00, 4.09, 103.67,  -1.37,  -3.28, -20.39,   0.31,  -0.85,   0.19,   0.20,  -0.09,   2.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  38.3982991, -78.0640532,   119.0, 2023, 10, 15, 17, 48, 41,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0, 37,  0,  0,  0,  0,  0,  0,  0, 29,  0, 20,  0,  0,  0,  0,  0,  9,  0,  0, 37,  0, 29, 24, 21,  0,  0, 38,  0,  0, 35, 34
6, 10923, 3,N0AHK,     0.00, -74,   7, 3,   boost,   97.06,  99105.00,  186.46,    1.69,   21.45, 25.3, 9.07, 0.00, 4.10, 103.67,  -1.37,  -3.28, -20.39,   0.31,  -0.85,   0.19,   0.20,  -0.09,   2.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  38.3982991, -78.0640532,   119.0, 2023, 10, 15, 17, 48, 41,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0, 37,  0,  0,  0,  0,  0,  0,  0, 29,  0, 20,  0,  0,  0,  0,  0,  9,  0,  0, 37,  0, 29, 24, 21,  0,  0, 38,  0,  0, 35, 34
6, 10923, 3,N0AHK,     0.10, -75,   6, 3,   boost,   97.06,  99105.00,  186.46,    1.69,   21.45, 25.3, 9.07, 0.00, 4.10, 103.67,  -1.37,  -3.28, -20.39,   0.31,  -0.85,   0.19,   0.20,  -0.09,   2.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  38.3982997, -78.0640547,   120.0, 2023, 10, 15, 17, 48, 42,        0,        1, 297,  82,   1.4,   0.7,   1.2,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 18,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 37,  0,  0, 35, 33
6, 10923, 3,N0AHK,     0.77, -86,   6, 3,   boost,  102.59,  98645.00,  225.52,   40.75,  100.60, 25.3, 9.07, 0.00, 4.10, 110.83,  -3.43,   0.29,-311.83,  23.13,   8.79,   0.13,  -0.14,   0.10,  10.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  38.3982997, -78.0640547,   120.0, 2023, 10, 15, 17, 48, 42,        0,        1, 297,  82,   1.4,   0.7,   1.2,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 18,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 37,  0,  0, 35, 33
6, 10923, 3,N0AHK,     0.80, -86,   6, 3,   boost,  102.59,  98645.00,  225.52,   40.75,  100.60, 25.3, 9.07, 0.00, 4.10, 110.83,  -3.43,   0.29,-311.83,  23.13,   8.79,   0.13,  -0.14,   0.10,  10.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  38.3982997, -78.0640547,   120.0, 2023, 10, 15, 17, 48, 42,        0,        1, 297,  82,   1.4,   0.7,   1.2,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 18,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 37,  0,  0, 35, 33
6, 10923, 3,N0AHK,     0.87, -79,   8, 3,   boost,   98.57,  98515.00,  236.58,   51.82,  110.51, 25.3, 9.07, 0.00, 4.10, 107.40,  -1.42,   2.75,-397.46, -15.32, -21.24,   0.13,  -0.25,  -0.05,   9.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  38.3982997, -78.0640547,   120.0, 2023, 10, 15, 17, 48, 42,        0,        1, 297,  82,   1.4,   0.7,   1.2,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 18,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 37,  0,  0, 35, 33
6, 10923, 3,N0AHK,     0.90, -76,   6, 3,   boost,   98.57,  98515.00,  236.58,   51.82,  110.51, 25.3, 9.01, 0.00, 4.09, 107.40,  -1.42,   2.75,-397.46, -15.32, -21.24,   0.13,  -0.25,  -0.05,   9.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  38.3982997, -78.0640547,   120.0, 2023, 10, 15, 17, 48, 42,        0,        1, 297,  82,   1.4,   0.7,   1.2,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 18,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 37,  0,  0, 35, 33
6, 10923, 3,N0AHK,     0.98, -72,   5, 3,   boost,   95.05,  98399.00,  246.46,   61.70,  121.03, 25.3, 9.01, 0.00, 4.09, 103.61,  -1.77,  -3.31,-483.89, -32.84,   1.16,   0.14,  -0.24,  -0.26,   8.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  38.3982997, -78.0640547,   120.0, 2023, 10, 15, 17, 48, 42,        0,        1, 297,  82,   1.4,   0.7,   1.2,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 18,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 37,  0,  0, 35, 33
6, 10923, 3,N0AHK,     1.01, -72,   7, 3,   boost,   95.05,  98399.00,  246.46,   61.70,  121.03, 25.3, 9.07, 0.00, 4.10, 103.61,  -1.77,  -3.31,-483.89, -32.84,   1.16,   0.14,  -0.24,  -0.26,   8.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  38.3982997, -78.0640547,   120.0, 2023, 10, 15, 17, 48, 42,        0,        1, 297,  82,   1.4,   0.7,   1.2,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 19,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 35,  0,  0, 32, 34
6, 10923, 3,N0AHK,     1.01, -71,   8, 3,   boost,   95.05,  98399.00,  246.46,   61.70,  121.03, 25.3, 9.07, 0.00, 4.10, 103.61,  -1.77,  -3.31,-483.89, -32.84,   1.16,   0.14,  -0.24,  -0.26,   8.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  38.3982997, -78.0640547,   120.0, 2023, 10, 15, 17, 48, 42,        0,        1, 297,  82,   1.4,   0.7,   1.2,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 19,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 35,  0,  0, 32, 34
6, 10923, 3,N0AHK,     1.09, -74,   6, 3,   boost,   89.01,  98243.00,  259.77,   75.01,  131.05, 25.3, 9.07, 0.00, 4.10,  95.90,  -6.29,  -1.69,-568.66,  -8.42, -27.59,   0.14,  -0.02,  -0.42,   7.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3982219, -78.0640582,   127.0, 2023, 10, 15, 17, 48, 43,        9,       12, 183,  43,   1.6,   1.0,   1.3,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 19,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 35,  0,  0, 32, 34
6, 10923, 3,N0AHK,     1.09, -72,  10, 3,   boost,   89.01,  98243.00,  259.77,   75.01,  131.05, 25.3, 9.07, 0.00, 4.10,  95.90,  -6.29,  -1.69,-568.66,  -8.42, -27.59,   0.14,  -0.02,  -0.42,   7.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3982219, -78.0640582,   127.0, 2023, 10, 15, 17, 48, 43,        9,       12, 183,  43,   1.6,   1.0,   1.3,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 19,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 35,  0,  0, 32, 34
6, 10923, 3,N0AHK,     1.12, -76,   7, 3,   boost,   89.01,  98243.00,  259.77,   75.01,  131.05, 25.3, 9.01, 0.00, 4.10,  95.90,  -6.29,  -1.69,-568.66,  -8.42, -27.59,   0.14,  -0.02,  -0.42,   7.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3982219, -78.0640582,   127.0, 2023, 10, 15, 17, 48, 43,        9,       12, 183,  43,   1.6,   1.0,   1.3,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 19,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 35,  0,  0, 32, 34
6, 10923, 3,N0AHK,     1.12, -78,   8, 3,   boost,   89.01,  98243.00,  259.77,   75.01,  131.05, 25.3, 9.01, 0.00, 4.10,  95.90,  -6.29,  -1.69,-568.66,  -8.42, -27.59,   0.14,  -0.02,  -0.42,   7.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3982219, -78.0640582,   127.0, 2023, 10, 15, 17, 48, 43,        9,       12, 183,  43,   1.6,   1.0,   1.3,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 19,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 35,  0,  0, 32, 34
6, 10923, 3,N0AHK,     1.20, -78,   5, 3,   boost,   78.96,  98105.00,  271.56,   86.79,  140.23, 25.3, 9.01, 0.00, 4.10,  89.27,  -2.64,  -3.99,-659.24, -28.87, -24.48,   0.15,   0.25,  -0.24,   5.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3982219, -78.0640582,   127.0, 2023, 10, 15, 17, 48, 43,        9,       12, 183,  43,   1.6,   1.0,   1.3,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 19,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 35,  0,  0, 32, 34
6, 10923, 3,N0AHK,     1.23, -77,   7, 3,   boost,   78.96,  98105.00,  271.56,   86.79,  140.23, 25.3, 9.07, 0.00, 4.10,  89.27,  -2.64,  -3.99,-659.24, -28.87, -24.48,   0.15,   0.25,  -0.24,   5.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3982219, -78.0640582,   127.0, 2023, 10, 15, 17, 48, 43,        9,       12, 183,  43,   1.6,   1.0,   1.3,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 19,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 35,  0,  0, 32, 34
6, 10923, 3,N0AHK,     1.31, -73,   6, 3,   boost,   72.42,  97939.00,  285.75,  100.99,  148.51, 25.3, 9.07, 0.00, 4.10,  81.56,  -5.93,  -2.38,-722.72,  -2.44, -30.46,   0.15,   0.16,   0.08,   7.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3982219, -78.0640582,   127.0, 2023, 10, 15, 17, 48, 43,        9,       12, 183,  43,   1.6,   1.0,   1.3,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 19,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 35,  0,  0, 32, 34
6, 10923, 3,N0AHK,     1.34, -72,   5, 3,   boost,   72.42,  97939.00,  285.75,  100.99,  148.51, 25.3, 9.07, 0.00, 4.10,  81.56,  -5.93,  -2.38,-722.72,  -2.44, -30.46,   0.15,   0.16,   0.08,   7.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3982219, -78.0640582,   127.0, 2023, 10, 15, 17, 48, 43,        9,       12, 183,  43,   1.6,   1.0,   1.3,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 19,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 35,  0,  0, 32, 34
6, 10923, 3,N0AHK,     1.42, -70,   5, 3,   boost,   65.88,  97774.00,  299.88,  115.11,  156.03, 25.2, 9.07, 0.00, 4.10,  75.97,  -2.42,  -1.60,-793.40, -19.53, -15.20,   0.13,  -0.19,   0.05,   9.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3982219, -78.0640582,   127.0, 2023, 10, 15, 17, 48, 43,        9,       12, 183,  43,   1.6,   1.0,   1.3,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 19,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 35,  0,  0, 32, 34
6, 10923, 3,N0AHK,     1.45, -68,   5, 3,   boost,   65.88,  97774.00,  299.88,  115.11,  156.03, 25.2, 9.01, 0.00, 4.10,  75.97,  -2.42,  -1.60,-793.40, -19.53, -15.20,   0.13,  -0.19,   0.05,   9.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3982219, -78.0640582,   127.0, 2023, 10, 15, 17, 48, 43,        9,       12, 183,  43,   1.6,   1.0,   1.3,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 19,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 35,  0,  0, 32, 34
6, 10923, 3,N0AHK,     1.53, -69,   6, 3,   boost,   64.37,  97595.00,  315.23,  130.46,  163.10, 25.2, 9.01, 0.00, 4.10,  72.63,  -7.58,   1.34,-860.29, -10.44, -34.12,   0.14,  -0.18,  -0.35,   8.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3982219, -78.0640582,   127.0, 2023, 10, 15, 17, 48, 43,        9,       12, 183,  43,   1.6,   1.0,   1.3,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 19,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 35,  0,  0, 32, 34
6, 10923, 3,N0AHK,     1.56, -70,   7, 3,   boost,   64.37,  97595.00,  315.23,  130.46,  163.10, 25.2, 9.07, 0.00, 4.10,  72.63,  -7.58,   1.34,-860.29, -10.44, -34.12,   0.14,  -0.18,  -0.35,   8.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3982219, -78.0640582,   127.0, 2023, 10, 15, 17, 48, 43,        9,       12, 183,  43,   1.6,   1.0,   1.3,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 19,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 35,  0,  0, 32, 34
6, 10923, 3,N0AHK,     1.64, -72,   8, 3,   boost,   -7.54,  97421.00,  330.17,  145.40,  166.19, 25.2, 9.07, 0.00, 4.10,   6.88,  -7.21,  -2.69,-925.23, -11.17, -16.30,   0.15,   0.23,  -0.29,   5.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3982219, -78.0640582,   127.0, 2023, 10, 15, 17, 48, 43,        9,       12, 183,  43,   1.6,   1.0,   1.3,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 19,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 35,  0,  0, 32, 34
6, 10923, 3,N0AHK,     1.67, -73,   5, 3,   boost,   -7.54,  97421.00,  330.17,  145.40,  166.19, 25.2, 9.01, 0.00, 4.10,   6.88,  -7.21,  -2.69,-925.23, -11.17, -16.30,   0.15,   0.23,  -0.29,   5.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3982219, -78.0640582,   127.0, 2023, 10, 15, 17, 48, 43,        9,       12, 183,  43,   1.6,   1.0,   1.3,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 19,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 35,  0,  0, 32, 34
6, 10923, 3,N0AHK,     1.75, -75,   7, 3,   boost,  -14.58,  97414.00,  330.77,  146.01,  164.97, 25.2, 9.01, 0.00, 4.10,  -5.35,  -3.26,   0.98,-965.76, -17.82, -30.21,   0.14,   0.08,   0.13,   8.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3982219, -78.0640582,   127.0, 2023, 10, 15, 17, 48, 43,        9,       12, 183,  43,   1.6,   1.0,   1.3,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 19,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 35,  0,  0, 32, 34
6, 10923, 3,N0AHK,     1.78, -73,   8, 4,    fast,  -14.58,  97414.00,  330.77,  146.01,  164.97, 25.2, 9.07, 0.00, 4.10,  -5.35,  -3.26,   0.98,-965.76, -17.82, -30.21,   0.14,   0.08,   0.13,   8.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3982219, -78.0640582,   127.0, 2023, 10, 15, 17, 48, 43,        9,       12, 183,  43,   1.6,   1.0,   1.3,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 19,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 35,  0,  0, 32, 34
6, 10923, 3,N0AHK,     1.86, -71,   5, 4,    fast,  -16.09,  97161.00,  352.53,  167.77,  163.29, 25.2, 9.07, 0.00, 4.10,  -5.89,  -4.23,   2.79,-974.73,  -1.22, -19.23,   0.14,  -0.27,  -0.16,   9.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3982219, -78.0640582,   127.0, 2023, 10, 15, 17, 48, 43,        9,       12, 183,  43,   1.6,   1.0,   1.3,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 19,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 35,  0,  0, 32, 34
6, 10923, 3,N0AHK,     1.89, -70,  16, 5,   coast,  -16.09,  97161.00,  352.53,  167.77,  163.29, 25.2, 9.01, 0.00, 4.10,  -5.89,  -4.23,   2.79,-974.73,  -1.22, -19.23,   0.14,  -0.27,  -0.16,   9.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3982219, -78.0640582,   127.0, 2023, 10, 15, 17, 48, 43,        9,       12, 183,  43,   1.6,   1.0,   1.3,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 19,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 35,  0,  0, 32, 34
6, 10923, 3,N0AHK,     1.97, -71,   7, 5,   coast,  -15.59,  96888.00,  376.07,  191.31,  161.56, 25.2, 9.01, 0.00, 4.10,  -6.57,  -5.76,   2.86,-969.30,  -0.18, -11.54,   0.14,   0.10,  -0.42,   8.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3982219, -78.0640582,   127.0, 2023, 10, 15, 17, 48, 43,        9,       12, 183,  43,   1.6,   1.0,   1.3,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 19,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 35,  0,  0, 32, 34
6, 10923, 3,N0AHK,     2.00, -71,   7, 5,   coast,  -15.59,  96888.00,  376.07,  191.31,  161.56, 25.2, 9.01, 0.00, 4.10,  -6.57,  -5.76,   2.86,-969.30,  -0.18, -11.54,   0.14,   0.10,  -0.42,   8.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3982219, -78.0640582,   127.0, 2023, 10, 15, 17, 48, 43,        9,       12, 183,  43,   1.6,   1.0,   1.3,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 19,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 35,  0,  0, 32, 34
6, 10923, 3,N0AHK,     2.08, -70,   6, 5,   coast,  -16.60,  96726.00,  390.06,  205.30,  159.79, 25.2, 9.01, 0.00, 4.10,  -6.36,  -4.97,   4.12,-965.76, -13.12,  -6.53,   0.15,   0.24,   0.02,   8.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3982219, -78.0640582,   127.0, 2023, 10, 15, 17, 48, 43,        9,       12, 183,  43,   1.6,   1.0,   1.3,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 19,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 35,  0,  0, 32, 34
6, 10923, 3,N0AHK,     2.10, -79,   4, 5,   coast,  -16.60,  96726.00,  390.06,  205.30,  159.79, 25.2, 9.01, 0.00, 4.10,  -6.36,  -4.97,   4.12,-965.76, -13.12,  -6.53,   0.15,   0.24,   0.02,   8.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  38.3982799, -78.0643398,   176.0, 2023, 10, 15, 17, 48, 44,       25,       62, 265,  66,   2.0,   1.3,   1.5,  0, 37,  0,  0,  0,  0,  0,  0,  0, 28,  0, 19,  0,  0,  0,  0,  0, 10,  0,  0, 37,  0, 28, 23, 21,  0,  0, 35,  0,  0, 32, 34
6, 10923, 3,N0AHK,     2.11, -69,  10, 5,   coast,  -16.60,  96726.00,  390.06,  205.30,  159.79, 25.2, 9.07, 0.00, 4.10,  -6.36,  -4.97,   4.12,-965.76, -13.12,  -6.53,   0.15,   0.24,   0.02,   8.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  38.3982799, -78.0643398,   176.0, 2023, 10, 15, 17, 48, 44,       25,       62, 265,  66,   2.0,   1.3,   1.5,  0, 22,  0,  0,  0,  0,  0,  0,  0, 16,  0, 17,  0,  0,  0,  0,  0, 16,  0,  0,  0,  0, 16, 21, 18,  0,  0, 25,  0,  0, 25, 17
6, 10923, 3,N0AHK,     2.11, -69,   6, 5,   coast,  -16.60,  96726.00,  390.06,  205.30,  159.79, 25.2, 9.07, 0.00, 4.10,  -6.36,  -4.97,   4.12,-965.76, -13.12,  -6.53,   0.15,   0.24,   0.02,   8.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  38.3982799, -78.0643398,   176.0, 2023, 10, 15, 17, 48, 44,       25,       62, 265,  66,   2.0,   1.3,   1.5,  0, 22,  0,  0,  0,  0,  0,  0,  0, 16,  0, 17,  0,  0,  0,  0,  0, 16,  0,  0,  0,  0, 16, 21, 18,  0,  0, 25,  0,  0, 25, 17
6, 10923, 3,N0AHK,     2.19, -69,   7, 5,   coast,  -16.09,  96531.00,  406.93,  222.17,  158.00, 25.2, 9.07, 0.00, 4.10,  -6.48,  -7.96,   3.85,-960.33,  -6.41, -11.35,   0.14,  -0.21,   0.03,   9.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  38.3982799, -78.0643398,   176.0, 2023, 10, 15, 17, 48, 44,       25,       62, 265,  66,   2.0,   1.3,   1.5,  0, 22,  0,  0,  0,  0,  0,  0,  0, 16,  0, 17,  0,  0,  0,  0,  0, 16,  0,  0,  0,  0, 16, 21, 18,  0,  0, 25,  0,  0, 25, 17
6, 10923, 3,N0AHK,     2.22, -70,   7, 5,   coast,  -16.09,  96531.00,  406.93,  222.17,  158.00, 25.2, 9.07, 0.00, 4.10,  -6.48,  -7.96,   3.85,-960.33,  -6.41, -11.35,   0.14,  -0.21,   0.03,   9.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  38.3982799, -78.0643398,   176.0, 2023, 10, 15, 17, 48, 44,       25,       62, 265,  66,   2.0,   1.3,   1.5,  0, 22,  0,  0,  0,  0,  0,  0,  0, 16,  0, 17,  0,  0,  0,  0,  0, 16,  0,  0,  0,  0, 16, 21, 18,  0,  0, 25,  0,  0, 25, 17
6, 10923, 3,N0AHK,     2.30, -72,   8, 5,   coast,  -16.60,  96366.00,  421.23,  236.46,  156.21, 25.2, 9.07, 0.00, 4.10,  -6.10,  -6.05,   2.92,-953.43, -19.35,  -6.59,   0.14,  -0.11,  -0.40,   8.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  38.3982799, -78.0643398,   176.0, 2023, 10, 15, 17, 48, 44,       25,       62, 265,  66,   2.0,   1.3,   1.5,  0, 22,  0,  0,  0,  0,  0,  0,  0, 16,  0, 17,  0,  0,  0,  0,  0, 16,  0,  0,  0,  0, 16, 21, 18,  0,  0, 25,  0,  0, 25, 17
